,0,1,2,3
13973,41626743,4eb0d7bc4fc6015c82ea1c3e,"Great coffee, friendly staff, cozy atmosphere, delicious sandwiches and free wifi! Best!",1415058669.0
13974,41626762,457ebeaaf964a5203f3f1fe3,"You've probably never had caviar on cream cheese, with bagel crisps and slivers of Lower East Side pickles on the side. You can find it here. Welcome to New York!",1339039166.0
13975,41626874,4f9017dbe5e891db82257d3f,"Best mocha I've ever had!! Move over, Starbucks! Barista told me that the coffee was from France and melted just for the mocha. Sure tasted that way...yum!!",1355020886.0
13976,41626893,4ee19911b8f775b37373a062,Free Jukebox + Free Pizza = Win,1330818755.0
13977,41626911,4f3b00e4e4b0bd079601bd1a,Order the lamb with the spices,1375653522.0
13978,41626921,528aacfd498e8c59b5a448a2,,
13979,41626954,4f0f0e3ce4b06654e480b4e3,This place has a really good burger. Don't sleep on it!!!,1327113956.0
13980,41627061,4eee5e0693add02fcd39aa10,The spicy lambretta is delicious,1370230472.0
13981,41627123,4ec9b936775bf65c061f760e,Oh my lord the soft shell crab is huge,1332385622.0
13982,41627133,4e4df7a9bd4101d0d79f472f,,
13983,41627201,4cd201781ac7a1cdec862292,Don't make Rachel angry!,1289004034.0
13984,41627202,4bb0c649f964a520bd5b3ce3,They won't allow paying  customer's to use the restroom,1316508395.0
13985,41627213,50a680f9e4b044220fa6eaf9,,
13986,41627217,51bca010498edaf04647a8f7,,
13987,41627290,4e4e3d83bd4101d0d7a5b245,,
13988,41627315,5401eafe498e2f9a65b9c468,"If you're only looking for chips and guacamole, you can skip the line and go directly to the register. Save yourself some time.",1411259785.0
13989,41627318,4ec27c885c5c3d470deb0904,"The place is immaculate, and the staggering is super friendly.",1331330461.0
13990,41627325,4af70e8df964a5204e0522e3,"""bagel"" sushi and cheese baked rices taste really good",1410126597.0
13991,41627341,533858c2498e332babb90fae,,
13992,41627415,49fbc013f964a520746e1fe3,the bartender is very friendly and attentive.,1287611356.0
13993,41627431,4eb826e2f5b94bd85cf299c2,Grilled pork chop over rice and the baugettes are what my friends usually get. THey know how to make real milk tea.,1363156690.0
13994,41627452,4a689672f964a5209eca1fe3,Good food for a fair price,1272920269.0
13995,41627475,4ab1d8b8f964a5209e6a20e3,Love the Disco Fries!!,1316571350.0
13996,41627484,4ebbe4162c5bf3fb892c6985,$1 buy 1 get 1 free!,1337533853.0
13997,41627515,40e4a580f964a520f9091fe3,,
13998,41627520,4bbd2863a0a0c9b66c5a1b0f,If you ever get stuck waiting for someone to fix a flat while starving...this place is awesome! Food is delish stuck or not lol,1346616931.0
13999,41627529,53a346a6498e65f063c5fbc6,,
14000,41627542,4b9dab51f964a5203bb936e3,The best iced tea in the hood.,1280195259.0
14001,41627571,4c63cea4ec94a5931e9a2cca,,
14002,41627640,5081b416011c0b437d8bf945,Both food and service are amazing. The steak and eggs to die for. (We loved everything we ordered you just can't go wrong).,1377229097.0
14003,41627665,4eaef489b8f7116f2080fdb0,Drinks and food were good but the staff was Rude particularly the two female workers. My first and last time going.,1395020651.0
14004,41627744,4c10347681e976b022d80eeb,,
14005,41627762,4fc64b6ae4b0b925af5a1251,Delicious!  Hats off to the chef!,1367113590.0
14006,41627769,4eab674b30f823f86e4dda4e,Great food!,1319960054.0
14007,41627819,50c74896e4b0f02263be572d,,
14008,41627867,4ed0428a0e61efa330ea2780,"Friendly staff, location is very warm and welcoming. I'm going to be a regular.",1396399644.0
14009,41627869,4b253fb5f964a520b36e24e3,Eat the mongolian beef and drink sake,1283038103.0
14010,41627909,4c93091c6cfea093aa07b78b,Best Russian Billiard tables in Brooklyn,1344216336.0
14011,41627949,45f8e590f964a5203f441fe3,First impression is that this is a very nice hotel.,1309559723.0
14012,41627976,4c6c31bee6b7b1f7af55a68e,,
14013,41627984,503432a5e4b0f9ab766656d5,Fernandes Night Club will be celebrating Halloween on Sunday Nov. 4 due to many people convinced with the Storm Sandy.  $1000.00 in prices....Dress to impress the judges.  see you then,1351798885.0
14014,41627996,4eb811f629c212fb6d8158e5,"The iced coffee is incredible.  If you're wondering why, it's the espresso shot. Go for the olive oil cake and chocolate cookie. quality.",1328303261.0
14015,41628053,4ed023619a52262b82751a01,"The Peking duck is a really good option here, but will cost you like $30",1373430166.0
14016,41628091,4bc4a82aabf495217057c593,,
14017,41628099,4f3226b319836c91c7bb31e2,,
14018,41628105,4d93e31d8deb8cfaa09e34c0,,
14019,41628109,4f3264ee19836c91c7d38344,,
14020,41628145,4f40601ce4b0102f0d7c4b17,,
14021,41628216,4e88c3f8f7901e3ee451546f,"Get a smoothie, they're cheap yet real good!",1327901899.0
14022,41628219,522beb4c11d29afa62d45e16,Free wings with every beer bucket purchased? This can work 👌,1379974531.0
14023,41628301,4ec95778775bf65c05a87557,,
14024,41628343,4ec934a877c8be4924ac768b,not what I was expecting. will give it another chance,1325125933.0
14025,41628345,4ec577624690b682a443abd1,Tea-lovers will think they have died and gone to tea heaven. The selection is amazing and the green tea macha is exquisite.,1373470871.0
14026,41628358,4ed28a2161af476c0b2403bf,Get an egg for your noodles!,1322872642.0
14027,41628361,4e90f1d7cc2127f5dac5935a,Amazing brunch! You have to try the banana French toast with unlimited bloody Mary's or mimosas. Two hours?! Fantastic deal in FiDi ;),1334424597.0
14028,41628362,4c992e7edb10b60cbae8876d,Food is pretty tasty. Budget-friendly lunch specials.,1294766029.0
14029,41628363,4d6251cfb6b9a1cd73ec9051,,
14030,41628364,4ef380cf29c24e3535a0eeef,,
14031,41628405,4eadaca69adf5c72de69e6bb,Everything!,1408456420.0
14032,41628418,4fdbc14be4b034b3a97039c2,,
14033,41628421,4c62d76879d1e21e5b10d715,,
14034,41628423,4ec546395c5c09569ba970f6,Come to watch the beautiful girls. Yea that's about it.,1338005027.0
14035,41628424,4d8e28403bfef04d8ea79186,,
14036,41628427,4fdbc14be4b034b3a97039c2,,
14037,41628429,4f1dbd48e4b0a6271b67e55e,Baristas are super friendly here!,1365777591.0
14038,41628432,4f7b5496e4b00fc6db82af50,,
14039,41628435,4fdbc14be4b034b3a97039c2,,
14040,41628443,4d14fd2dbb64224b4069b165,,
14041,41628450,4fdbc14be4b034b3a97039c2,,
14042,41628456,4c62d76879d1e21e5b10d715,,
14043,41628459,4f7b5496e4b00fc6db82af50,,
14044,41628468,4e150dfd45ddafda4bf9f407,,
14045,41628478,4b775b6bf964a520c7942ee3,,
14046,41628481,4fdbc14be4b034b3a97039c2,,
14047,41628486,4d8faad5ca75b60c55a019a9,,
14048,41628517,4f2f445ce4b07ca3172b0128,"Great place, tasty food and friendly staff. The singer is just awesome. Try Uzbek plov- it's the best in the area!",1364962514.0
14049,41628567,4b6f1452f964a5208adb2ce3,Always dependable,1270952401.0
14050,41628608,4eefc305be7ba3ed7ae89c9e,Absolutely amazing! Such a beautiful place with a very good food. Take your girlfriend here for a dinner - it's pretty romantic:),1364693130.0
14051,41628619,4eecda25d3e3246bda9ae875,The ice coffee is amazing. And the service is great.,1340307031.0
14052,41628634,4c631a96edd320a15495ae29,,
14053,41628657,4e4e4c34bd4101d0d7a71f7d,,
14054,41628667,53dbbfac498e688829037df4,,
14055,41628697,4f3f1c677beb0c912e6018ae,"The fattiest burger I've ever had, and that's NOT a good thing. Never again. Go to Bareburger instead. You'll thank me.",1338154399.0
14056,41628709,51e09905498edac0437be738,WORST SANDWICH I EVER HAD. ROLL WAY TOO BIG FOR THE 6 YES 6 MEATBALLS THE GIRL COUNTED ON TO THE ROLL,1379017077.0
14057,41628765,4ec29511be7b04923dab3c15,"Man up and order your wings with the ""Wilbur's revenge"" sauce!",1329620221.0
14058,41628774,4ed2b340f790d0703b3e4c31,"This place is a scam. walked in bc the 50% off all drinks grand opening sign. Everything was 50% off besides coffee, & all they were serving was coffee, frapaccino machine was down. False advertising",1322431415.0
14059,41628808,4c44f0662d3ec9b63fa32fae,The Avanti Group: Luxury awaits retirees at Cliveden Village- http://www.express.co.uk/news/property/414262/Luxury-awaits-retirees-at-Cliveden-Village,1373697019.0
14060,41628815,4dac4627a86e771ea74a151f,,
14061,41628818,4eccff4a6c25f61c326f9644,Excellent eel casserole. This place has all the great food served in Taishan China.,1331612816.0
14062,41628821,4f322baa19836c91c7bd1c55,,
14063,41628872,4ebb2e7102d5a3de7915986c,happy hour everyday 2am to 4am. sweet!!!,1325545314.0
14064,41628876,4e8263f49adf0a7b336506e6,This the former J Macs bar. The owner is cool. Brand new TV's. Friendly bartenders. Love this place!,1317311496.0
14065,41628990,4f4d17ece4b0b2a2fd69c0ad,,
14066,41629000,4bd075f2caff952145d3cef0,the essential brooklyn italian dining experience,1386213077.0
14067,41629011,4bbd2d578a4fb713d5bf3c9d,Try the Metropolitan and Midday martinis.  Delicious!,1312583942.0
14068,41629043,544b240a498e693acaf08fa6,,
14069,41629054,4ec7f1d18b81dcfdc4022d04,Nice environment...,1322394787.0
14070,41629073,4fbd034be4b0d314f1cb2d5f,Breakfast is delicious!,1373743916.0
14071,41629114,4fb17687e4b02fcbfc7aa2d7,"Nothing is more simplistic than egg noodles doused in a delicious peanut sauce. At 2 dollars a plate, Yi Zhang will tickle your inner child with this timeless dish.",1344457980.0
14072,41629127,4ecaf78dbe7b4f634714c23a,Beef w/ Spring Onion is tangy goodness.,1328754956.0
14073,41629130,4f42fe22e4b0b1d1a1e0078a,Good happy hour 3-7 .. Drink/Food,1359417231.0
14074,41629135,4dcd7d4de4cd130e164f26e7,Sine good food,1363800588.0
14075,41629144,4cdb41696ad1a093c02ceb56,Crispy Chicken with spicy sauce is amazing,1318355652.0
14076,41629150,4fb264ad7716d172077e362f,,
14077,41629156,4c78352b2d3ba14356298ad0,,
14078,41629167,4facffc4e4b0e93c1eafd166,"Keith, Brian, Rich, Ray, Courtney- you don't need to come for the beer, the food, or the 27 screens because the bartenders are enough.",1358997696.0
14079,41629173,4b181633f964a520b9cc23e3,"Spend at least an hour, and at least $15.",1270243178.0
14080,41629214,4ec7e55a2c5b532d072509bb,Nice & clean... empty in the morning.,1384361697.0
14081,41629218,4eaccfbc775bad292f2d50a5,The party is always better with co-op in da building. Sec 4 luv,1341111482.0
14082,41629267,4c27d5e497d00f47a7013fea,Rats infest this area. One ran right under my feet while I was eating a table.,1322449840.0
14083,41629269,4b19debcf964a5207ce523e3,Funny stuff happens here,1298501092.0
14084,41629285,4d9efed19b91a1cddd6461c0,,
14085,41629291,4c168e34955976b0c3bba4f6,There are times when i went there the staff are not nice today i was lucky to find someone nice =),1307906533.0
14086,41629297,535b51f8498e7dc631fa0f90,,
14087,41629298,4b313629f964a520bf0225e3,The McRib is here!!! Limited time only and 2 weeks earlier than most of the country! Get it while you can!,1287529966.0
14088,41629335,4adf9c01f964a5200f7c21e3,Best Guacamole!,1313275783.0
14089,41629351,4b85a13df964a520b36931e3,,
14090,41629360,515b3ae9e4b0567b8647b998,,
14091,41629367,4edc009d0e011b46f0592af3,"Always four stars, always.",1327877653.0
14092,41629392,4cc218ad82388cfaa2df5d35,amazing amazing amazing pecan pie! also just tried their layered red velvet and chocolate cake - decadence.,1307979052.0
14093,41629513,4ed7f1b3f5b915cfe2dd4436,"Don't know how they do it, but Pret always has the nicest employees. This one is no exception, and super fast during the lunch rush!",1340127911.0
14094,41629524,4ee78665be7b5922f8d6d661,Try the new boars chipotle hot sauce,1377607988.0
14095,41629572,4ee17c11490152e4bc508413,"Great find in Chelsea, great atmosphere, wonderfully delicious food. I got the empanadas, so different from the mass produced ones",1373656684.0
14096,41629592,4d34c21a5017a09362d65d9b,Seafood soup was creamy and delicious. Perfectly bisquey broth and they don't skimp on the shellfish. On my list of neighborhood favorites.,1413543760.0
14097,41629609,4e4cf9e7bd413c4cc66db004,,
14098,41629613,513a1deee4b05e2adc408c20,Food is good but service is chaotic,1394208913.0
14099,41629651,4d0fa0a47177b1f7e7864c22,,
14100,41629684,4bd23eab046076b0afa27371,Food is real good and great for healthy meal!,1287163307.0
14101,41629694,4efe595d490182a1a649a026,$1 oysters from 8-10pm. Cinnamon bun sundae. Stellar service. What more can you ask for?,1415060799.0
14102,41629699,4c0549af39d476b038a832a7,"Great service! Amazing BBQ sauce, not for the timid. Nice selection of homemade deserts.",1330193888.0
14103,41629701,4d59cdb54f9bcbffc28f003a,Best Chinese food in Bay Ridge!,1326219674.0
14104,41629734,4bd76168e914a593ed1b51fa,Good food always crowded,1372875595.0
14105,41629769,4cb414fe07bab713cc1e50cc,What a complete waste of time,1374984424.0
14106,41629810,4e7b6b2345dd169eb989bc93,"Waited 20 minutes for a half sandwich and half soup... Not ideal especially since they where slow.  Sandwich was good though, got the Hemingway",1355947060.0
14107,41629811,3fd66200f964a52094e41ee3,"rib eye, truffled cream spinach, mushrooms, double chocolate cake",1263233645.0
14108,41629881,4edae02c9911a3e78dd03897,Habanero Express with elk. Get it!,1408737258.0
14109,41629883,4ccc11e772106dcb66ba9899,omg how do i use foursquare,1334165001.0
14110,41629885,5222806611d2b990401acebd,,
14111,41629904,4f402ae1e4b0e5bc120e3876,"It's all about the guac here people, all about the guac",1402845388.0
14112,41629922,50a585b4e4b01812d6ad7384,"Chopped salad is awesome, all the pizzas are wonderful. Lamb and calamari tapas nothing to write home about. Desserts are great. Service is great! Overall 8 out of 10",1358905226.0
14113,41629923,4e962624775b4d5028f9e3a3,$2.75 for two plain cheese slices and a soda.,1332268843.0
14114,41629953,4ec32023722e5b8e03c5f20e,"Shinobi Ramen, filled with broth prepared using a whole chicken, flavored with green apples, cooked down for seven hours, served with crunchy bean sprouts, corn, and savory slices of pork and chicken.",1397152017.0
14115,41629960,4a6cbff9f964a52083d11fe3,Chicken Mei Fun is great here,1331424308.0
14116,41630020,4f1e80a7e4b0475dfa19b288,Free wifi in NYC? Score!,1330638208.0
14117,41630060,4addf8dff964a520ec6621e3,I come here all the time. The employees are really sweet,1321530333.0
14118,41630064,4c3e8b1883a3a5932c54ee33,always good in the morning,1395176939.0
14119,41630072,4ee127ffb6343c6ff7a3e449,Tuna tartar is the beez neez!,1336184313.0
14120,41630083,4ebbfcbe77c8d9bd1bc3f5d2,great place to visit,1335896755.0
14121,41630095,4c2950ebfe6e2d7fd5b8543c,Get the big and tasty! egg sandwich on texas toast! got to love it,1299847621.0
14122,41630096,4f7f8028e4b02f457f22b9c0,,
14123,41630103,4b987b8ff964a5202a4435e3,Have Archie make your food... Tell him Gus sent you.,1307983496.0
14124,41630104,4c4b5cc4c668e21e5e62f4f9,Won-Ton Soup is awesome here. All about the firm and not soggy won tons,1317002943.0
14125,41630109,4b298f71f964a520eba024e3,"Laffas are awesome and even if you think you can't eat the whole thing in one sitting, it's still great to have the other half for another meal....",1307433860.0
14126,41630124,4c190e9d4ff90f4729580f49,Yummy as always...,1374706811.0
14127,41630137,4de2d82dc65b7a3e212533e6,,
14128,41630170,4ecbe60393adb4bd1b70cd38,falafel here is great but that's about it. their salad bar is like the ginger stepchild to Maoz a few blocks away,1379091286.0
14129,41630191,4c54850b4623be9ae52cebf2,Shrimp parm is the best,1338437663.0
14130,41630209,4ee535472c5b5fc6cd1fd9d9,Get the fish & chips. Trust me. Just get it.,1326160162.0
14131,41630283,4bcf2d27549676b0ffaface5,Sandwiches!!! Mmm yummy,1314672512.0
14132,41630309,52bf5251498e37ca4d734227,"Tasty, high-quality Cantonese food. Get the dan dan noodles or eg fu young",1388367422.0
14133,41630338,4f259237e4b08842e532fc60,"Really delicious por quilo. Best couve in Astoria, but they're on Brasilian time. The door says open @11:30 but it wont happen til noon + all the food isn't out til 12:30. It's worth the wait though!",1342284142.0
14134,41630348,4eee25d19911d70cb8981e4e,"The best chai latte I've ever tasted. No kidding. Sadly, they've run out of chai a few times I've gone and they close at 7pm.",1359232962.0
14135,41630358,4ed3c56f9adf25445ad56402,"Good selection of Asian pastries (mostly Chinese, some Japanese)",1322501872.0
14136,41630364,4f0dfa04e4b0254b4d51f742,Try the fries!,1395285083.0
14137,41630365,4b6b5ecef964a5202e042ce3,Now they have wings..yummy,1309121130.0
14138,41630465,4bce0d1129d4b71315dca7dc,Really good sushi at good prices.,1370375277.0
14139,41630469,4efa3be2c512f2277b0adf35,"If you like onions, try the caramelized onion slice",1332358142.0
14140,41630478,4ba79c8cf964a52045a239e3,"Ask The sushi guy...for the ""shloimie Roll"". Amazing!",1326597741.0
14141,41630558,4f0f0e55e4b06ab9f9cb7036,The Chickenshroom sandwich is amazing! Highly recommend it!,1345144930.0
14142,41630561,51096708e4b0ab63d1a35aee,,
14143,41630612,4f655b3ce4b098b3962b82d8,Great service one of the best spots I've been to,1349995733.0
14144,41630613,4ef09a147716fd23898135a4,Moroccan lentil soup good,1325276449.0
14145,41630632,4fc6b859e4b01d7243896110,,
14146,41630648,4ee77be4e30005f8baaae8c1,They've redesigned so now you know where to stand.,1325859838.0
14147,41630658,53de832d498e81514d0ee216,,
14148,41630686,4cb3436cef1b3704462d5100,Try the House Special Mai-Fun !!! Delish !!!,1296609657.0
14149,41630698,50856d05e4b0ee1f10c48013,The 3 dishes I tasted were quality.  Pad Kee Mao had good flavor and the Pad Krik came out with good spice (asked for very spicy) and the flavor didn't suffer.  Better than Beet or Rice Thai,1364775049.0
14150,41630718,4e70c2ce81dc220c00b44b3d,"This place was amazing; great food, great atmosphere and top service! They BBQ on crystal",1389791992.0
14151,41630730,4bae7667f964a5206db53be3,"Enjoy the affordable coffee, wi-fi and delicious cooking smells.",1269886449.0
14152,41630749,50d4efd6e4b091e30253dd7a,"Cannelloni special-mushrooms, ricotta, spectacular.  Caesar salad-a bit salty but with anchovy in the dressing and fresh toasted croutons it was completely forgivable. Rice balls tasty. Pizza amazing.",1358045346.0
14153,41630803,4ed3da07be7b9eece3fe4c74,Great pork and cabbage dumplings.,1408495119.0
14154,41630826,4f208436e4b0e2de56db2754,Spicy Szechuan cuisine.  The lunch special (11:30-3:30) is very reasonable and the portions are generous.,1406652646.0
14155,41630829,4eda38e96c2547bc62690c56,The Procciutto Panini with Lavender Honey is so crave worthy,1322924418.0
14156,41630837,5053c702e4b0d505c2660c71,,
14157,41630839,4ae6f117f964a520a6a721e3,"Located in a 1903 Beux-Arts tower on 28th Street, the hotel’s old New York-style, 168 guest rooms, and five dining rooms and bars has made the place a popular watering hole.",1371502835.0
14158,41630891,4bb4c4c8613fb713e62594e6,"Everything is good here, can't go wrong.",1407361906.0
14159,41630896,4e3b2b13e4cdab9b932516dc,"Baked potato pizza - artisanal, a delicious surprise.",1400973904.0
14160,41630917,4ba56020f964a520aa0039e3,It's good to use a coupon from Valpak at New China Buffet.,1275313317.0
14161,41630942,4ed3d10702d5feaa20333c22,Wavecrest roll oiishi desu.,1323111241.0
14162,41630950,4c34fae3452620a1280c260f,hate the pizza but love the salad! backyard is awesome. nice breeze,1340537561.0
14163,41631052,4ee40e906d868c055061c7b5,Unleash your inner BULLDOG spirit with a bottle of BULLDOG London Dry Gin.,1336406007.0
14164,41631062,4e90bd6e2c5b7295bbfd24f9,Formerly Me Bar,1345675438.0
14165,41631063,4eb9368877c89727389f5f7c,,
14166,41631065,4f32b88219836c91c7f322df,,
14167,41631068,51971976498e2a5b56ac9f0f,Ask for Dariana... eff everybody else :),1373597976.0
14168,41631100,4eec2fd26c25c7f9d0900549,Great cocktails. Try the Green Bee or the Rich River!,1327210729.0
14169,41631155,4e4de316bd4101d0d79d67fb,Pleasant people in the afternoon shift!,1373552535.0
14170,41631195,539b383d498e1b0751d8d80e,,
14171,41631209,522919df11d2edde70ce0dc9,Great place for a top quality cocktail and a light menu,1380323728.0
14172,41631218,4efa1eff9911b01dddda58af,Get the Power Punch!!,1336092650.0
14173,41631223,4ecbb1a5f9f4a825875e4376,Go for the gimlet.,1405355733.0
14174,41631242,4eec1bd3d3e3246bd9c6bfc0,LOVE IT.  But the workers are a bit crazy.,1395119941.0
14175,41631247,5368119d498ebf0228cebc09,"Omg what what. Perfect addition to he neighborhood. Delicious, unique foods. An array of tasty sammies. (Pimento and bacon!) Il labrotorio gelato! Brooklyn Roasting Co coffee. And of course, donuts.",1401640173.0
14176,41631249,4c320798ed37a59388256b03,The curry chicken and general tso's chicken is awesome here!,1318969840.0
14177,41631296,4f3beff67beb94fcfc7b776a,Aqui é muito bom!!!,1370397243.0
14178,41631310,4a88a052f964a520350720e3,I live for their rice ginger soup!,1285983226.0
14179,41631331,536fb1ac498e19c083b04789,,
14180,41631374,4f13557ee4b07e9ecc5ed629,Cool cover band,1377142496.0
14181,41631377,4efe70339911b33a0fa6dbf9,"The pizza has a nice crunch to it. If you eat at the place, they have you sit and serve you like it's a real restaurant.  If you get the soup special, they give you bread in a gilded basket.",1327780861.0
14182,41631432,4ee1707e775b247302bfdaa5,$14 an hour!,1375589125.0
14183,41631435,4fc59083e4b090c5c6f5a6d9,They know how to make s good cup of Coffee,1338348326.0
14184,41631465,4d5e9b061ee8721e02569421,"Been coming here for years....they have the best pizza in the Bronx! Crispy,Crunchy, and Cheesy it can't get any better than that ;)",1311101589.0
14185,41631487,4efe024000396c3b17c070e1,"an interesting place-it looks run down! the concept appears to be rundown w/ scraps of furniture. The food at the first go was ok, we might need to go back - the menu was too small to read",1345064604.0
14186,41631488,4eef54cd7ee5f45388e5197d,Try the garlic parm & lemon pepper..,1330809065.0
14187,41631489,4f416481e4b0102f0e95bb31,,
14188,41631493,4f6a57d2e4b0d6df8e62c1bd,"Kinda disappointed w/ their service & ""false"" advertising. Their $6 lunch special states free soda. After placing my order I mentioned I wanted a coke. They told me the soda is not included.",1353437481.0
14189,41631494,4e4e5a82bd4101d0d7a8598b,,
14190,41631502,51990f16498e01d90813f6d3,That ackee and saltfish was on point,1380049222.0
14191,41631507,4fc8f48ce4b0c2090e705f01,,
14192,41631538,4e8e1d29d22d11e24488c5c5,Banana + Nutella + crepe,1407384631.0
14193,41631630,4bc7bcec92b376b06762503a,Human capacity: 110 - Creative capacity: Unlimited,1330824632.0
14194,41631644,4a99e326f964a520f93020e3,Recommended by Shaq so it has to be good,1395012764.0
14195,41631683,4b120132f964a520198823e3,Symphony Space members get a 10% discount on the entire bill at Long Grain. Sign up and save!,1308769000.0
14196,41631713,4bb643de46d4a59398f4c5c0,Horrible service!!!!!!!! Make me want to scream....if u aren't Chinese u r not getting served!!!,1313262928.0
14197,41631731,4ee9500bf9ab8fc95ddfa651,"If you haven't been here you are missing out! Owls Head, enough said!",1327200080.0
14198,41631760,4ee279ecc2eee7f3576fd40e,"""happy black hour"" 5.99 for jjajangmyun 2-5pm everyday!",1329003524.0
14199,41631790,4c79cca33badb1f76c865054,Six bucks for a huge plate of bad deliciousness.,1334941168.0
14200,41631799,4d9f8d97a428a1cdd92acb04,The best chicken parm. Must.,1326062937.0
14201,41631838,4ef377dc6da1a067a58d5a78,"Good place. Takes credit cards, the maple latte is legit.",1385218913.0
14202,41631962,4eab5c9029c2152debbb6a71,Check out the 9 & 8 Bubble Cafe next door. A cool and an easy find.,1349565769.0
14203,41631965,4ee525416c25be963118a615,Taro milk tea with bubbles or passion fruit green tea with grass jelly . It be the shiznit. Great options on amount of sugar and ice you want to put in,1353114983.0
14204,41631979,4b37e2cbf964a520044825e3,,
14205,41632039,4eebcde88b81bbbf5b3b9e19,Not to bad...,1376148519.0
14206,41632050,4bd0cff6046076b0ecc37071,,
14207,41632066,4f32974119836c91c7e6b025,,
14208,41632118,4e66dc55c65be127eead02d0,,
14209,41632211,4e6fa359a809952e23f4b43c,"Jason Denton's latest venture. Serves breakfast, lunch and dinner and provides concessions for the Elinor Bunin Munroe Film Center. Sandwiches are great, also try the parmesan black truffle popcorn!",1340130357.0
14210,41632272,4b6cb79bf964a520af4e2ce3,Come here for the soccer games. The atmosphere is crazyyy,1310944314.0
14211,41632319,4efdfd09be7bbcd4f1cd8784,Don't be fooled by the tacky decor. The food is absolutely delicious.,1373219741.0
14212,41632352,502864cae4b064c42d0952ce,The food is AMAZING! The best rib-eyed steak in NEW YORK!,1335408140.0
14213,41632390,4f44d9ee19836ed00196fa06,,
14214,41632420,4e433076fa76eeb2dab51246,New Old Skoul Hip-hop all day!! Stream http://www.reverbnation.com/dabbc NOW!,1338759470.0
14215,41632447,4b6e49caf964a5206db62ce3,cooming soon,1280697020.0
14216,41632462,4eefabd20aaf9ae2824b685f,,
14217,41632471,4ec7fa185c5ce271be2b2bfa,"Très sympa, bonne cuisine et personnel accueillant, seul bémol, très bruyant et un peu petit..",1374989354.0
14218,41632480,4c66b99febfcb71314061327,Their hot wings are addictive! So cheap & so good!,1311102036.0
14219,41632513,4ef3d3548231b0d62237b390,Haloumi!!!,1375573146.0
14220,41632521,4ef38f529a528bc5d78ea011,Their margherita slice is amazing!!!,1328908614.0
14221,41632528,4ecc005a9a52a6808627e69c,Omg chai tea latte.... Soooo good..,1351202584.0
14222,41632531,4f325a6b19836c91c7cf6ad4,,
14223,41632535,4f32a0d919836c91c7ea4891,,
14224,41632612,4c117d75416620a12b3bd9e4,,
14225,41632630,49c7b694f964a520b5571fe3,"The Pepper Ribs are served with a pink colored yogurt sauce... looks slightly bizarre at first, but tastes amazing",1253563378.0
14226,41632658,4ef8d6d693ad7cf2eb997e49,facebook page,1343261092.0
14227,41632698,4f2afb627b0c8da979cdffdf,The Ricotta Lemon Pancakes taste exactly like animal crackers (that's a good thing),1363540945.0
14228,41632724,4ce8e95a0f196dcb8bcd48ae,Try the pollo con queso,1327374545.0
14229,41632725,50f06758e4b0afbb8b435337,,
14230,41632731,4fe8ea04e4b00965e99d93b1,,
14231,41632735,52f22554498e8d8cad4bb257,,
14232,41632738,41d49680f964a520b21e1fe3,"Great entertainment, great drinks, but DO NOT EAT dinner here!",1339196694.0
14233,41632748,4eef77e96da153687cf5fc46,I got a slice of pizZa for $1. Can't beat that,1326925169.0
14234,41632768,4a927ac7f964a520151d20e3,Don't think. Get #12.,1304978491.0
14235,41632770,4ad79d52f964a520cb0c21e3,Late night fried chicken with great seasoning!,1374071205.0
14236,41632833,50cd794fe4b0cbbcd746f4e7,ATTENTION FOUR SQUARE & SAMPSON B as an ON DUTY OFFICER THAT NIGHT SAT 19th OCT BIPOLAR LOUNGE WAS NOT SHUT DOWN FOR ANY VIOLATIONS THE RAVE PARTY KEPT THERE WAS AND IS ILLEGAL IN THE STATE OF NY.,1382504277.0
14237,41632836,4ee52ed4b634710b8ba88657,Smoothie is too sweet:/,1365299590.0
14238,41632866,4ae5e41bf964a520e9a221e3,Is crowded in the morning with all the construction workers.,1322047834.0
14239,41632879,4c118366d917c928ffe8b562,Skip this place and head to Ralph's on Arthur Kill...,1334524551.0
14240,41632918,4d7576740f588eecc064c7c2,Best pizza for miles around,1331856338.0
14241,41632947,4a96d247f964a5201d2720e3,How does a McDonald's run out of ketchup packets? Condiment fail!,1319085574.0
14242,41632951,4c1a4e718b3aa593a45f955f,"Good service, everything is always fresh! :-)",1298126226.0
14243,41632985,4ba6aa23f964a520366739e3,Best mocha frappes,1310225850.0
14244,41632988,4c422bc5d691c9b6aff28d0a,Fries are nast,1318802645.0
14245,41632998,518c1937498e7c40a004ebe1,The Tartufo Pasta is amazing!!!,1369070330.0
14246,41633013,4bda0cbfaae4ef3b3dcc6ec6,The waitresses are quite rude but the sushi is amazing.,1292383816.0
14247,41633023,4c2f889666e40f477315c28b,,
14248,41633036,4d41af1ec1d4721eb8101cc7,,
14249,41633054,4bbfae8f920eb71372c8172c,,
14250,41633065,536e74be498ecc66d330ec98,Anna is super duper chillllll,1405807810.0
14251,41633091,4f8f5b4be4b063d0a0249bdb,Authentic Spanish food at a great price in the heart of Hunts Point.,1400158838.0
14252,41633093,4f325df819836c91c7d0cea8,,
14253,41633095,4ee7eaf7469064168cac36bf,Try the rock shrimp it's super awesome,1329776681.0
14254,41633118,4c60006254ac0f470f7fb421,I love their Hot dog bun & Bubble Tea :),1328912272.0
